dates,X1_WLD,X2_SDGs,X3_JBear, X4_Jbull,X5_UBear,X6_UBull, X7_FinS,X8_TchS, X9_tEngS, X10_lifeTFS,X11_EnyS,X12_msfWIDX
2013/08/16,5287.1,9168,7711,1688,237485.55,1115.74,1487.33,279.02,1586.81,8845,4181.11,10608
2013/08/19,5245.8,9172,7654,1713,242436.6,1092.67,1485.84,272,1566.81,8821.38,4107.28,10635
2013/08/20,5247.28,9132,7854,1623,238433.28,1106.07,1449.47,261.5,1558.43,8786.33,4083.81,10622
2013/08/21,5213.62,9141,7860,1621,243540.15,1090,1426.96,258.23,1553.93,8797.14,4001.54,10650
2013/08/22,5317.6,9127,7891,1608,239864.54,1130.46,1494.77,244.28,1568.82,8920.26,4076.56,10630
2013/08/23,5353.24,9283,7688,1693,237246.88,1142.54,1471.38,234.73,1567.16,8971.44,4136.64,10736
2013/08/26,5315.6,9289,7719,1681,239379.3,1126.95,1475.68,237.11,1571.23,8901.36,4174.85,10746
2013/08/27,5143.56,9228,7782,1654,247232.44,1056.66,1421.49,223.2,1527.25,8619.17,3994.73,10680
2013/08/28,5183.71,9033,7885,1609,246248.08,1074.04,1415.78,225.25,1543.69,8680.2,4049.13,10595
2013/08/29,5224.35,9101,7827,1634,246563.45,1087.75,1437.88,234.93,1529.34,8769.87,4085.46,10634
2013/08/30,5187.3,9154,7891,1607,248615.53,1073.98,1431.32,232.13,1531.45,8720.44,4088.78,10663
2013/09/03,5309.61,9277,7524,1762,248800.63,1104.34,1476.77,240.67,1561.41,8974.15,4101.7,10788
2013/09/04,5374.07,9302,7469,1790,242865.72,1135.27,1515.35,235.75,1566.23,9063.2,4218.85,10744
2013/09/05,5404.48,9372,7522,1765,243391.72,1140.37,1535.84,233.82,1586.9,9078.88,4212.05,10758
2013/09/06,5363.83,9371,7604,1727,240339.77,1131.84,1531.25,237.78,1604.59,8970.45,4178.48,10704
2013/09/09,5462.96,9390,7402,1820,233963.21,1171.06,1559.42,253.56,1653.03,9072.73,4412.39,10733
2013/09/10,5561.71,9458,7308,1865,230943,1205.92,1587.48,259.31,1658.77,9114.22,4571.67,10777
2013/09/11,5548.33,9547,7297,1871,227376.82,1211.54,1560.13,259.58,1649.02,9069.1,4487.61,10831
2013/09/12,5501.13,9525,7357,1845,228168.6,1198.58,1550.99,255.6,1647.55,9066.02,4418.03,10806
2013/09/13,5508.52,9506,7327,1860,226441.44,1203.25,1553.99,252.82,1648.38,9052.69,4569.57,10810
2013/09/17,5546.76,9524,7347,1850,218956.08,1236.03,1563.12,263.39,1669.18,9246.9,4460.4,10801
2013/09/18,5588.46,9568,7269,1889,208612.2,1266.36,1574.88,266.19,1689.47,9230.85,4420.03,10823
2013/09/19,5656.72,9635,7144,1954,212773.28,1279.92,1594.18,282.66,1700.6,9372.17,4449.39,10817
2013/09/20,5598.1,9779,7144,1954,217488.9,1250.31,1577.04,284.92,1693.24,9284.49,4446.11,10981
2013/09/24,5522.96,9619,7144,1954,220118.54,1217.34,1555.98,265.64,1687.3,9164.12,4379.66,10889
2013/09/25,5501.81,9583,7202,1923,221342.34,1202.94,1547.48,267.67,1655.76,9092.9,4387.47,10898
2013/09/26,5550.37,9536,7070,1994,220401.24,1222.53,1545.23,267.22,1668.97,9207.06,4374.37,10883
2013/09/27,5491.75,9629,7112,1970,221330.65,1198.77,1528.93,263.53,1630.13,9139.16,4267.43,10927
2013/09/30,5456.68,9525,7245,1895,224799.36,1179.74,1507.83,259.41,1622.76,9051.89,4225.85,10810
2013/10/01,5487.02,9547,7222,1908,219030,1203.44,1522.92,262.14,1621.9,9099.3,4311.02,10900
2013/10/02,5443.4,9529,7382,1824,218475.84,1189.74,1510.05,260.83,1619.1,9005.8,4439.62,10864
2013/10/03,5406.27,9443,7407,1812,224158.72,1156.54,1521.3,264.18,1614.68,8884.64,4404.39,10817
2013/10/04,5439.8,9376,7461,1786,219648.65,1184.26,1535.15,267.3,1639.45,9002.33,4493.37,10831
2013/10/07,5353.87,9366,7554,1740,223351.75,1145.05,1505.77,259.69,1629.56,8870.24,4413.84,10785
2013/10/08,5306.12,9276,7520,1758,231882.28,1106.37,1500.67,263.92,1643.08,8785.08,4400.29,10751
2013/10/09,5342.02,9220,7480,1793,232350.58,1114.54,1511.69,263.34,1660.62,8753.79,4462.07,10779
2013/10/10,5497.94,9233,7411,1826,218896.8,1197.55,1538.17,269.31,1709.95,9057.22,4540.88,10798
2013/10/11,5559.91,9475,7302,1880,215693.04,1225.35,1549.68,268.66,1725.15,9164,4482.43,10869
2013/10/15,5512.25,9564,7281,1893,216710.28,1207.49,1527.53,269.15,1705.21,9015.93,4453.97,10927
2013/10/16,5607.17,9521,7276,1896,209096.09,1266.23,1547.73,270.35,1720.57,9235.98,4536.51,10882
2013/10/17,5613.18,9678,7215,1928,202918.48,1280.66,1523.48,276.18,1715.38,9362.15,4553.79,10936
2013/10/18,5636.09,9717,7216,1928,198636.23,1301.76,1527.52,274.63,1719.07,9393.81,4555.2,10955
2013/10/21,5668.51,9768,7157,1960,199472.99,1310.84,1526.85,266.23,1726.18,9352.6,4588.42,10964
2013/10/22,5705.86,9784,7157,1960,195740.23,1329.8,1528.04,268.8,1726.28,9403.77,4568.42,10966
2013/10/24,5636.4,9810,7269,1898,194705.92,1313.28,1433.91,265.46,1716.02,9439.08,4439.86,10981
2013/10/25,5650.36,9781,7447,1804,192599.34,1332.71,1439.87,266.95,1712.64,9528.65,4475.47,10952
2013/10/28,5664.46,9821,7314,1867,192087.72,1344.08,1446.64,266.57,1716.24,9559.94,4558.73,10998
2013/10/29,5707.78,9807,7339,1860,189997.65,1372.7,1490.52,269.44,1731.09,9663.86,4608.06,10969
2013/10/30,5704.71,9906,7236,1912,193128.86,1355.5,1518.04,264.44,1725.9,9603.74,4598.45,11041
2013/10/31,5666.52,9902,7331,1862,195047.88,1339.66,1524.58,265.88,1718.35,9617.64,4509.81,11076
2013/11/01,5682.57,9823,7415,1820,194221.92,1356,1545.49,261.75,1733.98,9664.71,4549.61,10984
2013/11/05,5661.78,9874,7409,1823,193355.5,1354.38,1532.66,262.87,1694.2,9563.37,4535.93,10998
2013/11/06,5697.62,9865,7331,1861,190709.78,1376.31,1526.27,258.88,1713.72,9626.26,4572.89,10946
2013/11/07,5585.24,9873,7382,1835,196719.5,1318.33,1475.27,250.39,1719.52,9432.33,4606.31,10968
2013/11/08,5691.16,9706,7464,1794,190729,1384.15,1508,243.87,1727.96,9726.68,4756.83,10916
2013/11/11,5699.72,9834,7363,1842,190833.42,1384.27,1538.96,246.83,1732.33,9758.34,4772.57,10931
2013/11/12,5711.36,9877,7224,1912,192803.4,1384,1529.47,244.92,1738.72,9733.83,4784.71,10974
2013/11/13,5720.77,9905,7200,1925,187433.63,1410.34,1492.72,242.53,1733.9,9806.89,4783.85,11008
2013/11/14,5792.16,9936,7093,1983,185987.19,1445.29,1517.3,247.99,1769.35,10023,4816.96,11024
2013/11/15,5844.08,10056,6927,2078,183798.56,1465.78,1569.98,248.92,1767.35,10156.26,4914.32,11142
2013/11/18,5830,10105,6923,2082,185525,1448,1616,248.5,1763,10077,4843,11158
2013/11/19,5819.72,10047,6937,2074,186980.05,1440.16,1619.43,243.88,1772.66,10066.08,4785.17,11138
2013/11/20,5784.73,10052,6959,2061,188356.49,1425.43,1620.49,243.61,1779.53,10110.03,4732.42,11178
2013/11/21,5889.54,10081,6813,2148,185881.5,1474.91,1630.7,245.5,1793.57,10300.11,4695.85,11143
2013/11/22,5918.8,10202,6808,2151,183367.44,1497.93,1648.84,240.34,1802.78,10280.93,4811.81,11242
2013/11/25,5919.81,10300,6730,2202,184396.68,1501.81,1626.88,241.26,1806.85,10370.34,4795.23,11312
2013/11/26,5899.71,10291,6770,2177,183859.5,1496.2,1620.8,241.49,1799.09,10276.89,4755.02,11302
2013/11/27,5972.86,10254,6786,2165,183906,1518.25,1661.28,248.98,1827.82,10319.17,4789.73,11322
2013/11/29,5992.74,10388,6673,2239,185057.86,1518.16,1662.6,247.68,1849.04,10331.07,4906.88,11458
2013/12/02,5981.4,10393,6696,2225,187111.63,1515.42,1649.26,249.48,1840.75,10380.45,4887.04,11451
2013/12/03,5924.63,10396,6679,2236,188483.02,1491.67,1631.09,250.87,1841.26,10346.32,4756.93,11457
2013/12/04,5893.89,10274,6787,2163,188700.66,1485.24,1631.62,247.79,1808.7,10258.52,4906.11,11459
2013/12/06,5974.95,10188,6856,2118,185649.64,1523.07,1676.4,242.67,1791.66,10569.89,4815.16,11357
2013/12/09,6001.6,10399,6704,2210,184871.2,1540.94,1665.91,246.77,1820.83,10536.63,4750.88,11503
2013/12/11,5874.93,10351,6760,2173,191409.14,1460.79,1587.82,240.37,1760.94,10366.93,4542.19,11549
2013/12/12,5900.93,10224,6820,2134,195026.37,1459.73,1581.71,239.79,1765.73,10361.78,4527.01,11516
2013/12/13,5889.73,10267,6777,2162,194879.36,1455.4,1590.62,234.91,1757.84,10460.31,4538.58,11591
2013/12/16,5923.19,10217,6894,2090,190811.56,1481.57,1590.78,233.32,1749.45,10533.79,4541.56,11553
2013/12/17,5878.88,10262,6862,2109,192146.91,1459.97,1562.64,233.41,1754.63,10505.19,4570.87,11545
2013/12/18,6053.45,10225,6726,2192,184992.72,1560.03,1611.13,240.3,1762.33,11097.48,4669.66,11526
2013/12/19,6052.76,10446,6648,2241,185356.5,1557.5,1574.18,235.1,1755.57,11275.68,4657.89,11623
2013/12/20,6037.68,10511,6611,2274,182087.96,1579.93,1570.57,229.79,1783.93,11299.97,4758.54,11620
2013/12/24,6116.54,10585,6598,2283,178246.88,1620.71,1583.14,228.37,1814.82,11418.03,4872.57,11613
2013/12/26,6164.92,10667,6460,2383,176395.23,1651.81,1591.02,223.4,1819.5,11557.4,4919.78,11660
2013/12/27,6205.03,10712,6477,2372,176948.53,1656.43,1600.69,217,1858.35,11639.16,4945.09,11696
2014/01/06,6088.53,10681,6599,2283,179518.95,1599.78,1497.64,208,1814.47,11470.45,4854.57,11632
2014/01/07,6140.15,10572,6649,2248,176964.73,1635.21,1503.39,214.33,1833.99,11749.87,4849.14,11622
2014/01/08,6155.28,10682,6511,2342,177265.83,1640.01,1518.37,214.15,1840.29,11958.23,4922.13,11672
2014/01/09,6152.47,10680,6592,2284,176743.38,1642.69,1493.83,215.95,1822.99,11950.62,4835.81,11651
2014/01/10,6154.22,10706,6595,2287,174347.1,1643.49,1499.76,213.04,1820.54,11921.01,4848.18,11669
2014/01/14,6144.81,10505,6801,2133,175298.04,1632.09,1508.06,227.31,1790.5,11960.29,5005.69,11572
2014/01/15,6183.68,10678,6644,2233,172994.52,1663.55,1501.48,219.48,1789.02,12078.77,5155.85,11661
2014/01/16,6173.94,10747,6670,2216,173341.96,1654.11,1487.13,228.39,1794.99,12117.24,5147.04,11692
2014/01/17,6148.03,10781,6659,2224,175501.58,1631.41,1468.68,231.99,1797.26,12088.49,5063.21,11660
2014/01/21,6165.31,10773,6641,2235,174057.92,1647.21,1487.6,227.58,1792.22,11991.58,5040.74,11662
2014/01/22,6192.81,10822,6624,2246,173869.02,1652.46,1524.95,227,1809.24,11988.44,4992.92,11649
2014/01/23,6062.98,10853,6679,2210,176023.72,1593.46,1427.19,227.69,1758.69,11649.89,4855.76,11669
2014/01/24,5850.54,10723,6790,2137,185725.65,1476.19,1384.12,228.14,1687.95,11247.89,4642.37,11620
2014/01/27,5834.07,10401,7014,1999,188794.55,1458.26,1389.55,224.36,1685.92,11267.17,4583.99,11491
2014/01/28,5906.36,10335,6990,2015,186066.79,1491.01,1404.51,222.91,1722.69,11565.59,4649.1,11532
2014/01/29,5808.59,10458,6814,2117,190482.6,1437.32,1400.49,221.21,1667.49,11432.03,4570.76,11577
2014/01/30,5890.99,10313,6989,2010,184690.56,1490.47,1416.51,216.28,1662.01,11811.77,4615.21,11488
2014/01/31,5791.22,10425,7055,1972,187123.02,1451.89,1395.77,217.82,1632.48,11747.73,4556.66,11528
2014/02/03,5618.07,10302,7194,1895,197334.46,1341.15,1344.18,220.74,1596.65,11425,4509.2,11455
2014/02/04,5701.55,10054,7513,1729,194608.93,1377.36,1375.32,221.15,1634.53,11482.38,4586.45,11367
2014/02/05,5685.71,10141,7384,1794,195119.84,1368.43,1346.11,220.63,1637.24,11483.01,4550.6,11402
2014/02/06,5812.1,10090,7402,1787,188699.28,1431.58,1374.4,222.64,1667.46,11684.45,4718.5,11409
2014/02/07,5890.69,10194,7221,1876,181602.33,1490.07,1388.75,223.8,1679.4,12052.58,4753.69,11461
2014/02/10,5881.42,10358,7109,1935,180573.5,1495.92,1356.86,224.42,1651.34,12127.87,4787.35,11552
2014/02/12,5986.73,10522,7090,1945,174557.33,1554.35,1424.14,234.04,1698.92,12459.45,4919.39,11542
2014/02/13,5987.16,10519,7223,1874,171543.43,1571.37,1419.14,234.56,1681.72,12556.69,4866.36,11513
2014/02/18,6055.19,10619,7052,1962,168296.28,1605.16,1430.11,235.53,1711.63,12647.81,4904.55,11565
2014/02/19,6013.93,10656,7085,1943,171556.25,1573.84,1421.36,231.56,1698.68,12464.82,4855.56,11617
2014/02/20,6044.16,10600,7252,1851,168489.83,1598.48,1409.28,227,1697.68,12754.09,4946.8,11590
2014/02/21,6060.55,10676,7046,1957,169328.3,1598.44,1407.74,226.89,1692.77,12629.65,4924.52,11584
2014/02/24,6096.7,10698,7041,1959,167075,1620.53,1392.98,222.19,1703.55,12645.43,4920,11619
2014/02/25,6065.31,10773,6966,2001,166379.33,1616.26,1373.97,225.36,1675.55,12657.1,4908.06,11611
2014/02/26,6075.23,10725,6966,2001,166469.88,1619.65,1374.96,225.39,1669.82,12723.79,4927.55,11595
2014/02/27,6082.86,10720,6985,1991,163663.33,1642.25,1404.29,229.62,1681.06,12757.06,4941.05,11608
2014/02/28,6080.09,10712,7032,1964,161928.81,1649.32,1385.63,229.27,1670.7,12679.42,4974.44,11599
2014/03/03,5976.42,10646,7141,1903,164501.18,1606.97,1366.53,232.34,1654.65,12513.86,4969.02,11538
2014/03/04,6123.4,10559,7040,1958,158323.29,1691.58,1386.99,234.73,1687.49,12812.02,5005.22,11575
2014/03/05,6132.46,10776,7020,1968,158580.5,1691.18,1364.82,236.82,1684.02,12881.85,5100.15,11638
2014/03/06,6205.84,10770,6907,2032,158367.06,1719.21,1382.17,236.5,1725.39,13028.05,5153.5,11664
2014/03/07,6198.87,10813,6830,2078,158534.8,1722.71,1387.05,238.76,1719.61,13082.48,5136.11,11770
2014/03/10,6170.38,10793,6887,2043,158622.72,1720.48,1360.07,236.03,1724.61,13040.94,5152.14,11778
2014/03/11,6123.51,10807,6860,2058,160711.2,1691.59,1339.26,237.1,1734.86,13004.21,5028.41,11782
2014/03/12,6102.48,10746,7046,1946,160269.82,1688.51,1334.98,233.91,1727.56,12999.38,4962.76,11732
2014/03/13,5965.79,10729,7074,1930,163962.4,1619.26,1304.57,236.86,1677.3,12551.78,4853.69,11753
2014/03/14,5931.59,10515,7292,1812,164659.32,1594.39,1306.53,237.13,1678.52,12391.26,4855.14,11651
2014/03/17,6006.47,10435,7285,1824,161000.14,1644.6,1329.12,240.81,1715.84,12519.75,4887,11631
2014/03/18,6032.64,10542,7264,1842,156674.08,1674.77,1320.75,242.48,1715.35,12551.17,4923.9,11684
2014/03/19,6026.8,10600,7226,1862,160776.14,1662,1314.05,245.04,1691.68,12559.16,5007.5,11642
2014/03/20,6041.6,10573,7371,1788,158054.4,1692.67,1300.48,245.02,1675.26,12654.59,5021.7,11656
2014/03/24,6017.41,10516,7231,1856,161555,1648.27,1355.84,240.29,1706.55,12336.46,4951.97,11637
2014/03/25,6021.66,10438,7301,1820,159183.26,1673.14,1373.49,237.79,1718.14,12205.92,4979.53,11662
2014/03/26,5984.21,10532,7235,1854,162361.55,1632.8,1381.76,238.09,1708.32,12045.98,4951.47,11681
2014/03/27,6006.57,10463,7109,1918,163420.92,1626.55,1399.73,240.43,1729.74,12022.34,4975.68,11632
2014/03/28,6082.24,10466,7080,1934,162182.78,1658.33,1429.06,243.63,1775.53,12182.99,5055.17,11662
2014/03/31,6159.14,10560,7016,1968,158855.58,1706.23,1446.11,245.9,1788.8,12411.17,5161,11759
2014/04/01,6229.8,10654,7050,1950,156289.12,1746.33,1443.71,244.3,1788.83,12631.64,5161.27,11793
2014/04/02,6253.58,10778,6950,2005,155144.78,1768.04,1437.7,242.52,1785.7,12694.14,5144.14,11848
2014/04/03,6242.47,10808,6899,2035,155828.04,1761.44,1435.14,239.9,1779.11,12657.46,5135.73,11831
2014/04/04,6150.32,10764,6899,2035,160084,1689.66,1428.36,239.37,1797.07,12381.21,5078.28,11828
2014/04/08,6043.44,10519,7131,1903,161165.23,1628.96,1450.79,231.93,1776.58,11933.15,4916.4,11782
2014/04/09,6124.92,10426,7234,1848,156080.39,1685.73,1475.65,232.76,1812.18,12278.39,4943.99,11690
2014/04/10,5985.19,10534,7283,1825,165392.37,1571.68,1443.76,232.02,1800.13,11876.98,4881.56,11742
2014/04/11,5943.17,10326,7401,1767,169891.92,1529.23,1425.59,235.18,1806.63,11763.39,4795.99,11718
2014/04/16,6074.51,10362,7215,1857,158200.93,1657.15,1429.18,240.32,1844.23,12237.95,4972.47,11765
2014/04/17,6108.59,10472,7234,1846,157834.19,1665.89,1441.65,246.47,1817.42,12215.13,4988.44,11784
2014/04/21,6131.55,10516,7160,1885,156392.88,1689.13,1437.71,250.66,1786.61,12248.72,5017.09,11802
2014/04/22,6154.12,10546,7251,1838,154391.79,1709.65,1433.6,249.25,1747.62,12350.32,5032.48,11797
2014/04/23,6137.02,10639,7150,1889,155348.1,1699.09,1403.77,248.03,1734.98,12242.25,5008.05,11795
2014/04/24,6126.92,10611,7214,1856,154042.76,1704.65,1410.99,248.29,1706.7,11805.68,4992.19,11797
2014/04/25,6069.92,10589,7194,1866,157443.97,1660.26,1392.58,243.94,1688.87,11677.01,5049.24,11782
2014/04/28,6107.98,10514,7268,1827,156466.25,1682.03,1402.2,245.45,1710.73,11642.98,5098.35,11763
2014/04/30,6146.85,10663,7314,1804,152469.66,1717.97,1407.1,246.52,1717.97,11657.64,5117.09,11809
2014/05/02,6156.95,10724,7181,1870,152978.43,1708.62,1397.96,249.08,1718.84,11672.14,5102.35,11841
2014/05/07,6139.66,10545,7384,1764,152939.11,1697.99,1387.13,243.85,1731.62,11867.56,4968.6,11803
2014/05/08,6114.85,10582,7347,1781,152998.3,1687.56,1384.61,234.67,1727.2,11754.95,4940.68,11822
2014/05/09,6128.92,10541,7312,1799,152535.35,1698.01,1387.33,234.14,1731.62,11876.88,4936.14,11797
2014/05/12,6198.68,10582,7331,1789,148584.6,1750.34,1418.45,234.06,1744.21,12086.92,4975.29,11783
2014/05/14,6166.38,10658,7207,1849,149829.25,1728.05,1432.57,243.61,1730.09,11869.17,5094.5,11789
2014/05/15,6103.94,10607,7262,1821,153385.8,1675.05,1427.2,239.84,1718.73,11737.57,5007.89,11794
2014/05/16,6127.75,10550,7349,1777,151518.6,1694.37,1443.61,242.09,1722.79,11964.13,5005.95,11771
2014/05/19,6133.23,10566,7402,1752,149828.76,1711.46,1433.32,243.73,1719.58,12109.13,5024.75,11759
2014/05/20,6081.83,10540,7386,1759,152501.65,1674.98,1416.59,240.51,1706.4,11599.25,5034.07,11734
2014/05/21,6126.39,10486,7396,1754,148825.84,1718.39,1446.69,241.96,1729.54,11691.14,5069,11694
2014/05/22,6171.96,10563,7255,1822,148169.75,1737.55,1468.98,241.18,1732.46,11793.56,5033.6,11699
2014/05/23,6213.03,10634,7198,1850,146734.83,1764.08,1479.58,239.73,1736.55,11802.01,5050.57,11726
2014/05/27,6242.81,10663,7104,1899,143958.89,1795.02,1466.62,232.11,1740.97,11768.63,5055.64,11784
2014/05/28,6222.42,10704,7070,1917,144052.68,1787.29,1485.85,229.73,1724.15,11820.57,5023.77,11770
2014/05/29,6257.65,10664,7065,1919,141858.3,1816.11,1491.37,230.47,1736.71,11921.8,5076.77,11768
2014/05/30,6243.19,10673,7084,1909,141270.64,1819.83,1502.27,230.2,1726.19,11899.1,5087.98,11759
2014/06/02,6305.18,10743,6944,1984,141400.59,1839.95,1516.4,236.76,1735.51,11936.63,5103.12,11789
2014/06/03,6302.73,10806,6901,2008,141706.25,1839.88,1530.33,241.3,1749.68,12082.7,5017.38,11809
2014/06/04,6324.26,10847,6897,2011,141178.5,1852.58,1525.84,241.41,1739.56,12101.9,5021.39,11813
2014/06/05,6349.2,10887,6888,2016,137970.53,1885,1530.73,240.81,1755.99,12184.41,4999.7,11801
2014/06/06,6389.63,10921,6874,2024,136042.2,1912.28,1509.53,242.17,1752.41,12278.13,4994.88,11824
2014/06/09,6399.92,10942,6855,2035,135647.19,1920.39,1531.8,244.26,1747.11,12260.54,5031.15,11877
2014/06/10,6384.19,10911,6923,1994,135473.46,1917.2,1535.4,237.17,1761.62,12210.52,5026.9,11840
2014/06/11,6344.27,10915,6885,2015,136327.84,1893.58,1522.01,234.25,1738.42,12271.04,4982.52,11772
2014/06/12,6297.49,10859,6913,1999,138796.94,1845.2,1506.47,232.72,1738.39,12191.14,4943.59,11745
2014/06/13,6336.51,10817,6843,2039,138049.68,1868.9,1542.28,232.55,1755.6,12162.66,4958.56,11740
2014/06/16,6318.15,10823,6944,1980,137331.24,1867.75,1526.58,235.22,1751.65,12087.39,5056.36,11762
2014/06/17,6349.02,10821,6911,1998,136714.39,1888.57,1526.99,230.97,1729.23,12117.89,5112.11,11774
2014/06/18,6372.04,10829,6851,2033,133260.4,1926.29,1525.74,224.65,1744.87,12220.21,5102.12,11757
2014/06/19,6384.5,10881,6751,2092,132878.79,1932.78,1535.22,226.79,1730.94,12203.24,5161.22,11771
2014/06/20,6403.48,10926,6733,2103,132142.56,1947.69,1537.32,226.35,1742.51,12141.4,5169.33,11791
2014/06/23,6385.13,11003,6746,2094,132178.18,1944.19,1510.9,227.81,1741.31,12142.25,5178.04,11790
2014/06/24,6307.86,10926,6723,2108,134549.42,1908.88,1502.02,227.01,1746.75,12089.56,5111.76,11778
2014/06/25,6313.5,10903,6784,2070,132800.58,1931.64,1511.9,228.4,1743.17,12137.98,5089.92,11802
2014/06/26,6303.19,10893,6757,2086,132605.06,1925.75,1521.88,230.22,1746.7,12136.39,5082.43,11814
2014/06/27,6302.79,10891,6846,2031,131388.48,1928.25,1518.67,230.4,1750.83,11993.25,5038.59,11809
2014/06/30,6305.77,10922,6827,2042,131526.34,1926.28,1430.78,228.83,1752,11956.94,5010.77,11795
2014/07/02,6393.43,11049,6728,2101,129120.62,1978.8,1470.87,230.31,1753.84,12016.31,4994.84,11837
2014/07/03,6447.17,11089,6754,2085,127635.31,2016.21,1480.73,228.7,1773,12274.04,5026.73,11824
2014/07/07,6384.35,11149,6726,2101,128573,1989.95,1471.59,228.58,1765.91,12192.28,4965.72,11843
2014/07/08,6317.26,11062,6744,2090,130581.09,1946.27,1461.74,229.02,1755.3,11985.42,4895.14,11808
2014/07/09,6347.42,10971,6763,2079,128981.16,1970.8,1460.57,232.07,1767.52,11977.26,4882.79,11809
2014/07/10,6286.51,11011,6785,2066,130259.72,1941.48,1445.98,232.97,1752,11870.81,4796.96,11826
2014/07/14,6339.77,10949,6753,2084,127902.23,1984.29,1467.4,233.05,1783.22,11962.59,4833.78,11793
2014/07/15,6329.19,11017,6717,2106,128790.39,1974.82,1459.25,232.5,1772.46,11999.42,4827.22,11828
2014/07/16,6356.02,10967,6725,2100,127303.36,1995.98,1457.07,233.54,1775.33,12122.29,4861.32,11819
2014/07/17,6246.24,10958,6730,2098,130964.57,1918.18,1438.64,231.05,1753.28,12041.25,4810.63,11806
2014/07/18,6321.98,10793,6799,2054,127219.82,1978.97,1454.09,223.93,1782.39,12260.93,4842.56,11783
2014/07/22,6347.96,10893,6745,2086,126431.62,1997.94,1488.56,222.8,1787.9,12486.9,4796.49,11818
2014/07/23,6364.83,10958,6745,2086,125480.02,2011.33,1497.84,223.5,1788.08,12583.52,4820.3,11797
2014/07/24,6390.61,10975,6758,2078,125989.88,2017.87,1519.01,223.8,1791.86,12778.17,4819.69,11810
2014/07/25,6366.02,10944,6692,2118,127605.52,1990.97,1520.47,220.63,1804.6,12737.13,4796.66,11821
2014/07/28,6367.27,10872,6665,2135,127732.44,1991.36,1555.4,216.95,1804.96,12669.35,4834.28,11819
2014/07/29,6355.55,10881,6609,2170,129551.91,1972.13,1562.59,217.31,1819.96,12617.14,4820.54,11826
2014/07/30,6400.33,10892,6613,2168,130247.6,1986.1,1564.62,219.55,1817.5,12820.19,4850.1,11865
2014/07/31,6285.19,10937,6604,2173,138116.94,1866.85,1562.56,218.75,1809.28,12490.2,4740.11,11902
2014/08/01,6253.25,10800,6634,2154,139166.28,1847.34,1565.11,221.93,1813.47,12457.23,4725.09,11895
2014/08/04,6290.82,10741,6685,2120,135983.05,1885.6,1571.68,224,1797.38,12452.37,4815.57,11895
2014/08/05,6227.21,10790,6736,2087,140086.65,1830.21,1547.06,226.11,1791.22,12323.11,4833.01,11912
2014/08/06,6190.93,10758,6824,2033,139278.04,1823.68,1534.71,222.12,1776.71,12269.54,4802.23,11871
2014/08/07,6153.15,10719,6801,2046,141524.46,1793.05,1528.59,220.09,1774.67,12205.21,4719.52,11843
2014/08/08,6196.06,10646,6993,1930,136505.25,1854.43,1538.04,223.22,1772.78,12365.59,4723.34,11839
